"session_date","session_month","session_week","session_count","week_txn_counts"
"2024-12-19","12","51","23","373758545"
"2024-12-19","12","51","25","373758545"
"2024-12-19","12","51","36","373758545"
"2024-12-19","12","51","74","373758545"
"2024-12-19","12","51","40","373758545"
"2024-12-19","12","51","58","373758545"
"2024-12-19","12","51","78","373758545"
"2024-12-19","12","51","63","373758545"
"2024-12-19","12","51","32","373758545"
"2024-12-19","12","51","83","373758545"
"2024-12-19","12","51","27","373758545"
"2024-12-19","12","51","79","373758545"
"2024-12-19","12","51","90","373758545"
"2024-12-19","12","51","180","373758545"
"2024-12-19","12","51","19","373758545"
"2024-12-19","12","51","135","373758545"
"2024-12-19","12","51","49","373758545"
"2024-12-19","12","51","18","373758545"
"2024-12-19","12","51","60","373758545"
"2024-12-19","12","51","109","373758545"
"2024-12-19","12","51","233","373758545"
"2024-12-19","12","51","334","373758545"
"2024-12-19","12","51","34","373758545"
"2024-12-19","12","51","71","373758545"
"2024-12-19","12","51","198","373758545"
"2024-12-19","12","51","93","373758545"
"2024-12-19","12","51","483","373758545"
"2024-12-19","12","51","313","373758545"
"2024-12-19","12","51","98","373758545"
"2024-12-19","12","51","694","373758545"
"2024-12-19","12","51","6","373758545"
"2024-12-19","12","51","43","373758545"
"2024-12-19","12","51","286","373758545"
"2024-12-19","12","51","66","373758545"
"2024-12-19","12","51","41","373758545"
"2024-12-19","12","51","56","373758545"
"2024-12-19","12","51","101","373758545"
"2024-12-19","12","51","35","373758545"
"2024-12-19","12","51","4","373758545"
"2024-12-19","12","51","61","373758545"
"2024-12-19","12","51","22","373758545"
"2024-12-19","12","51","65","373758545"
"2024-12-19","12","51","67","373758545"
"2024-12-19","12","51","2","373758545"
"2024-12-19","12","51","31","373758545"
"2024-12-19","12","51","55","373758545"
"2024-12-19","12","51","5","373758545"
"2024-12-19","12","51","94","373758545"
"2024-12-19","12","51","82","373758545"
"2024-12-19","12","51","115","373758545"
"2024-12-19","12","51","16","373758545"
"2024-12-19","12","51","21","373758545"
"2024-12-19","12","51","129","373758545"
"2024-12-19","12","51","99","373758545"
"2024-12-19","12","51","29","373758545"
"2024-12-19","12","51","39","373758545"
"2024-12-19","12","51","28","373758545"
"2024-12-19","12","51","7","373758545"
"2024-12-19","12","51","13","373758545"
"2024-12-19","12","51","42","373758545"
"2024-12-19","12","51","46","373758545"
"2024-12-19","12","51","69","373758545"
"2024-12-19","12","51","352","373758545"
"2024-12-19","12","51","17","373758545"
"2024-12-19","12","51","91","373758545"
"2024-12-19","12","51","73","373758545"
"2024-12-19","12","51","68","373758545"
"2024-12-19","12","51","158","373758545"
"2024-12-19","12","51","37","373758545"
"2024-12-19","12","51","9","373758545"
"2024-12-19","12","51","14","373758545"
"2024-12-19","12","51","44","373758545"
"2024-12-19","12","51","10","373758545"
"2024-12-19","12","51","77","373758545"
"2024-12-19","12","51","47","373758545"
"2024-12-19","12","51","24","373758545"
"2024-12-19","12","51","48","373758545"
"2024-12-19","12","51","92","373758545"
"2024-12-19","12","51","51","373758545"
"2024-12-19","12","51","70","373758545"
"2024-12-19","12","51","20","373758545"
"2024-12-19","12","51","85","373758545"
"2024-12-19","12","51","971","373758545"
"2024-12-19","12","51","11","373758545"
"2024-12-19","12","51","1","373758545"
"2024-12-19","12","51","199","373758545"
"2024-12-19","12","51","3","373758545"
"2024-12-19","12","51","33","373758545"
"2024-12-18","12","51","127","373758545"
"2024-12-18","12","51","158","373758545"
"2024-12-18","12","51","38","373758545"
"2024-12-18","12","51","102","373758545"
"2024-12-18","12","51","52","373758545"
"2024-12-18","12","51","10","373758545"
"2024-12-18","12","51","139","373758545"
"2024-12-18","12","51","252","373758545"
"2024-12-18","12","51","18","373758545"
"2024-12-18","12","51","19","373758545"
"2024-12-18","12","51","71","373758545"
"2024-12-18","12","51","1","373758545"
"2024-12-18","12","51","50","373758545"
"2024-12-18","12","51","46","373758545"
"2024-12-18","12","51","117","373758545"
"2024-12-18","12","51","124","373758545"
"2024-12-18","12","51","33","373758545"
"2024-12-18","12","51","300","373758545"
"2024-12-18","12","51","3","373758545"
"2024-12-18","12","51","98","373758545"
"2024-12-18","12","51","192","373758545"
"2024-12-18","12","51","25","373758545"
"2024-12-18","12","51","259","373758545"
"2024-12-18","12","51","74","373758545"
"2024-12-18","12","51","81","373758545"
"2024-12-18","12","51","35","373758545"
"2024-12-18","12","51","384","373758545"
"2024-12-18","12","51","356","373758545"
"2024-12-18","12","51","56","373758545"
"2024-12-18","12","51","245","373758545"
"2024-12-18","12","51","4","373758545"
"2024-12-18","12","51","80","373758545"
"2024-12-18","12","51","51","373758545"
"2024-12-18","12","51","64","373758545"
"2024-12-18","12","51","21","373758545"
"2024-12-18","12","51","239","373758545"
"2024-12-18","12","51","17","373758545"
"2024-12-18","12","51","49","373758545"
"2024-12-18","12","51","26","373758545"
"2024-12-18","12","51","16","373758545"
"2024-12-18","12","51","30","373758545"
"2024-12-18","12","51","67","373758545"
"2024-12-18","12","51","126","373758545"
"2024-12-18","12","51","82","373758545"
"2024-12-18","12","51","7","373758545"
"2024-12-18","12","51","171","373758545"
"2024-12-18","12","51","41","373758545"
"2024-12-18","12","51","70","373758545"
"2024-12-18","12","51","39","373758545"
"2024-12-18","12","51","321","373758545"
"2024-12-18","12","51","29","373758545"
"2024-12-18","12","51","37","373758545"
"2024-12-18","12","51","28","373758545"
"2024-12-18","12","51","422","373758545"
"2024-12-18","12","51","54","373758545"
"2024-12-18","12","51","68","373758545"
"2024-12-18","12","51","32","373758545"
"2024-12-18","12","51","34","373758545"
"2024-12-18","12","51","60","373758545"
"2024-12-18","12","51","85","373758545"
"2024-12-18","12","51","47","373758545"
"2024-12-18","12","51","496","373758545"
"2024-12-18","12","51","31","373758545"
"2024-12-18","12","51","20","373758545"
"2024-12-18","12","51","195","373758545"
"2024-12-18","12","51","120","373758545"
"2024-12-18","12","51","42","373758545"
"2024-12-18","12","51","59","373758545"
"2024-12-18","12","51","90","373758545"
"2024-12-18","12","51","86","373758545"
"2024-12-18","12","51","65","373758545"
"2024-12-18","12","51","24","373758545"
"2024-12-18","12","51","48","373758545"
"2024-12-18","12","51","6","373758545"
"2024-12-18","12","51","293","373758545"
"2024-12-18","12","51","2","373758545"
"2024-12-18","12","51","53","373758545"
"2024-12-18","12","51","96","373758545"
"2024-12-18","12","51","89","373758545"
"2024-12-18","12","51","15","373758545"
"2024-12-18","12","51","330","373758545"
"2024-12-18","12","51","131","373758545"
"2024-12-18","12","51","13","373758545"
"2024-12-18","12","51","58","373758545"
"2024-12-18","12","51","57","373758545"
"2024-12-18","12","51","94","373758545"
"2024-12-18","12","51","78","373758545"
"2024-12-18","12","51","36","373758545"
"2024-12-18","12","51","61","373758545"
"2024-12-18","12","51","156","373758545"
"2024-12-18","12","51","23","373758545"
"2024-12-18","12","51","72","373758545"
"2024-12-18","12","51","66","373758545"
"2024-12-18","12","51","5","373758545"
"2024-12-18","12","51","236","373758545"
"2024-12-18","12","51","62","373758545"
"2024-12-18","12","51","79","373758545"
"2024-12-18","12","51","92","373758545"
"2024-12-18","12","51","141","373758545"
"2024-12-18","12","51","63","373758545"
"2024-12-18","12","51","8","373758545"
"2024-12-18","12","51","76","373758545"
"2024-12-18","12","51","40","373758545"
"2024-12-18","12","51","174","373758545"
"2024-12-18","12","51","9","373758545"
"2024-12-18","12","51","12","373758545"
"2024-12-18","12","51","27","373758545"
"2024-12-18","12","51","69","373758545"
"2024-12-18","12","51","84","373758545"
"2024-12-18","12","51","43","373758545"
"2024-12-18","12","51","44","373758545"
"2024-12-18","12","51","11","373758545"
"2024-12-18","12","51","14","373758545"
"2024-12-18","12","51","116","373758545"
"2024-12-18","12","51","93","373758545"
"2024-12-18","12","51","45","373758545"
"2024-12-18","12","51","22","373758545"
"2024-12-17","12","51","61","373758545"
"2024-12-17","12","51","1","373758545"
"2024-12-17","12","51","49","373758545"
"2024-12-17","12","51","67","373758545"
"2024-12-17","12","51","344","373758545"
"2024-12-17","12","51","26","373758545"
"2024-12-17","12","51","321","373758545"
"2024-12-17","12","51","47","373758545"
"2024-12-17","12","51","10","373758545"
"2024-12-17","12","51","58","373758545"
"2024-12-17","12","51","87","373758545"
"2024-12-17","12","51","55","373758545"
"2024-12-17","12","51","99","373758545"
"2024-12-17","12","51","59","373758545"
"2024-12-17","12","51","36","373758545"
"2024-12-17","12","51","143","373758545"
"2024-12-17","12","51","9","373758545"
"2024-12-17","12","51","28","373758545"
"2024-12-17","12","51","18","373758545"
"2024-12-17","12","51","27","373758545"
"2024-12-17","12","51","11","373758545"
"2024-12-17","12","51","41","373758545"
"2024-12-17","12","51","21","373758545"
"2024-12-17","12","51","71","373758545"
"2024-12-17","12","51","32","373758545"
"2024-12-17","12","51","105","373758545"
"2024-12-17","12","51","79","373758545"
"2024-12-17","12","51","215","373758545"
"2024-12-17","12","51","20","373758545"
"2024-12-17","12","51","69","373758545"
"2024-12-17","12","51","38","373758545"
"2024-12-17","12","51","44","373758545"
"2024-12-17","12","51","51","373758545"
"2024-12-17","12","51","132","373758545"
"2024-12-17","12","51","46","373758545"
"2024-12-17","12","51","4","373758545"
"2024-12-17","12","51","30","373758545"
"2024-12-17","12","51","15","373758545"
"2024-12-17","12","51","88","373758545"
"2024-12-17","12","51","35","373758545"
"2024-12-17","12","51","50","373758545"
"2024-12-17","12","51","76","373758545"
"2024-12-17","12","51","25","373758545"
"2024-12-17","12","51","267","373758545"
"2024-12-17","12","51","127","373758545"
"2024-12-17","12","51","14","373758545"
"2024-12-17","12","51","244","373758545"
"2024-12-17","12","51","66","373758545"
"2024-12-17","12","51","83","373758545"
"2024-12-17","12","51","103","373758545"
"2024-12-17","12","51","29","373758545"
"2024-12-17","12","51","13","373758545"
"2024-12-17","12","51","221","373758545"
"2024-12-17","12","51","150","373758545"
"2024-12-17","12","51","8","373758545"
"2024-12-17","12","51","56","373758545"
"2024-12-17","12","51","7","373758545"
"2024-12-17","12","51","53","373758545"
"2024-12-17","12","51","65","373758545"
"2024-12-17","12","51","172","373758545"
"2024-12-17","12","51","5","373758545"
"2024-12-17","12","51","419","373758545"
"2024-12-17","12","51","84","373758545"
"2024-12-17","12","51","3","373758545"
"2024-12-17","12","51","72","373758545"
"2024-12-17","12","51","2","373758545"
"2024-12-17","12","51","60","373758545"
"2024-12-17","12","51","346","373758545"
"2024-12-17","12","51","106","373758545"
"2024-12-17","12","51","24","373758545"
"2024-12-17","12","51","100","373758545"
"2024-12-17","12","51","102","373758545"
"2024-12-17","12","51","63","373758545"
"2024-12-17","12","51","89","373758545"
"2024-12-17","12","51","101","373758545"
"2024-12-17","12","51","75","373758545"
"2024-12-17","12","51","45","373758545"
"2024-12-17","12","51","853","373758545"
"2024-12-17","12","51","52","373758545"
"2024-12-17","12","51","17","373758545"
"2024-12-17","12","51","22","373758545"
"2024-12-17","12","51","630","373758545"
"2024-12-17","12","51","57","373758545"
"2024-12-17","12","51","98","373758545"
"2024-12-17","12","51","177","373758545"
"2024-12-17","12","51","154","373758545"
"2024-12-17","12","51","73","373758545"
"2024-12-17","12","51","77","373758545"
"2024-12-17","12","51","165","373758545"
"2024-12-17","12","51","64","373758545"
"2024-12-17","12","51","6","373758545"
"2024-12-17","12","51","92","373758545"
"2024-12-17","12","51","141","373758545"
"2024-12-17","12","51","134","373758545"
"2024-12-17","12","51","158","373758545"
"2024-12-17","12","51","62","373758545"
"2024-12-17","12","51","115","373758545"
"2024-12-17","12","51","16","373758545"
"2024-12-17","12","51","31","373758545"
"2024-12-17","12","51","117","373758545"
"2024-12-17","12","51","336","373758545"
"2024-12-17","12","51","138","373758545"
"2024-12-17","12","51","40","373758545"
"2024-12-17","12","51","70","373758545"
"2024-12-17","12","51","42","373758545"
"2024-12-17","12","51","125","373758545"
"2024-12-17","12","51","54","373758545"
"2024-12-17","12","51","34","373758545"
"2024-12-17","12","51","39","373758545"
"2024-12-17","12","51","43","373758545"
"2024-12-17","12","51","197","373758545"
"2024-12-17","12","51","12","373758545"
"2024-12-17","12","51","37","373758545"
"2024-12-17","12","51","48","373758545"
"2024-12-17","12","51","19","373758545"
"2024-12-17","12","51","33","373758545"
"2024-12-17","12","51","74","373758545"
"2024-12-17","12","51","23","373758545"
"2024-12-16","12","51","62","373758545"
"2024-12-16","12","51","42","373758545"
"2024-12-16","12","51","20","373758545"
"2024-12-16","12","51","67","373758545"
"2024-12-16","12","51","164","373758545"
"2024-12-16","12","51","16","373758545"
"2024-12-16","12","51","104","373758545"
"2024-12-16","12","51","71","373758545"
"2024-12-16","12","51","37","373758545"
"2024-12-16","12","51","92","373758545"
"2024-12-16","12","51","303","373758545"
"2024-12-16","12","51","31","373758545"
"2024-12-16","12","51","30","373758545"
"2024-12-16","12","51","46","373758545"
"2024-12-16","12","51","59","373758545"
"2024-12-16","12","51","87","373758545"
"2024-12-16","12","51","112","373758545"
"2024-12-16","12","51","47","373758545"
"2024-12-16","12","51","8","373758545"
"2024-12-16","12","51","139","373758545"
"2024-12-16","12","51","28","373758545"
"2024-12-16","12","51","134","373758545"
"2024-12-16","12","51","40","373758545"
"2024-12-16","12","51","115","373758545"
"2024-12-16","12","51","261","373758545"
"2024-12-16","12","51","50","373758545"
"2024-12-16","12","51","34","373758545"
"2024-12-16","12","51","19","373758545"
"2024-12-16","12","51","88","373758545"
"2024-12-16","12","51","74","373758545"
"2024-12-16","12","51","7","373758545"
"2024-12-16","12","51","32","373758545"
"2024-12-16","12","51","55","373758545"
"2024-12-16","12","51","1","373758545"
"2024-12-16","12","51","133","373758545"
"2024-12-16","12","51","336","373758545"
"2024-12-16","12","51","4","373758545"
"2024-12-16","12","51","199","373758545"
"2024-12-16","12","51","51","373758545"
"2024-12-16","12","51","79","373758545"
"2024-12-16","12","51","89","373758545"
"2024-12-16","12","51","70","373758545"
"2024-12-16","12","51","38","373758545"
"2024-12-16","12","51","73","373758545"
"2024-12-16","12","51","2","373758545"
"2024-12-16","12","51","53","373758545"
"2024-12-16","12","51","17","373758545"
"2024-12-16","12","51","78","373758545"
"2024-12-16","12","51","90","373758545"
"2024-12-16","12","51","6","373758545"
"2024-12-16","12","51","48","373758545"
"2024-12-16","12","51","66","373758545"
"2024-12-16","12","51","15","373758545"
"2024-12-16","12","51","65","373758545"
"2024-12-16","12","51","36","373758545"
"2024-12-16","12","51","18","373758545"
"2024-12-16","12","51","69","373758545"
"2024-12-16","12","51","58","373758545"
"2024-12-16","12","51","14","373758545"
"2024-12-16","12","51","61","373758545"
"2024-12-16","12","51","21","373758545"
"2024-12-16","12","51","76","373758545"
"2024-12-16","12","51","49","373758545"
"2024-12-16","12","51","60","373758545"
"2024-12-16","12","51","9","373758545"
"2024-12-16","12","51","27","373758545"
"2024-12-16","12","51","39","373758545"
"2024-12-16","12","51","25","373758545"
"2024-12-16","12","51","26","373758545"
"2024-12-16","12","51","324","373758545"
"2024-12-16","12","51","5","373758545"
"2024-12-16","12","51","152","373758545"
"2024-12-16","12","51","43","373758545"
"2024-12-16","12","51","57","373758545"
"2024-12-16","12","51","12","373758545"
"2024-12-16","12","51","85","373758545"
"2024-12-16","12","51","56","373758545"
"2024-12-16","12","51","13","373758545"
"2024-12-16","12","51","22","373758545"
"2024-12-16","12","51","155","373758545"
"2024-12-16","12","51","283","373758545"
"2024-12-16","12","51","252","373758545"
"2024-12-16","12","51","11","373758545"
"2024-12-16","12","51","132","373758545"
"2024-12-16","12","51","23","373758545"
"2024-12-16","12","51","24","373758545"
"2024-12-16","12","51","52","373758545"
"2024-12-16","12","51","41","373758545"
"2024-12-16","12","51","130","373758545"
"2024-12-16","12","51","45","373758545"
"2024-12-16","12","51","33","373758545"
"2024-12-16","12","51","208","373758545"
"2024-12-16","12","51","29","373758545"
"2024-12-16","12","51","81","373758545"
"2024-12-16","12","51","651","373758545"
"2024-12-16","12","51","3","373758545"
"2024-12-16","12","51","131","373758545"
"2024-12-16","12","51","64","373758545"
"2024-12-16","12","51","339","373758545"
"2024-12-16","12","51","592","373758545"
"2024-12-16","12","51","149","373758545"
"2024-12-16","12","51","68","373758545"
"2024-12-16","12","51","35","373758545"
"2024-12-16","12","51","44","373758545"
"2024-12-16","12","51","142","373758545"
"2024-12-16","12","51","54","373758545"
"2024-12-16","12","51","10","373758545"
"2024-12-15","12","50","48","381760911"
"2024-12-15","12","50","27","381760911"
"2024-12-15","12","50","104","381760911"
"2024-12-15","12","50","141","381760911"
"2024-12-15","12","50","11","381760911"
"2024-12-15","12","50","49","381760911"
"2024-12-15","12","50","79","381760911"
"2024-12-15","12","50","121","381760911"
"2024-12-15","12","50","6","381760911"
"2024-12-15","12","50","67","381760911"
"2024-12-15","12","50","250","381760911"
"2024-12-15","12","50","61","381760911"
"2024-12-15","12","50","12","381760911"
"2024-12-15","12","50","65","381760911"
"2024-12-15","12","50","13","381760911"
"2024-12-15","12","50","106","381760911"
"2024-12-15","12","50","30","381760911"
"2024-12-15","12","50","252","381760911"
"2024-12-15","12","50","35","381760911"
"2024-12-15","12","50","19","381760911"
"2024-12-15","12","50","44","381760911"
"2024-12-15","12","50","378","381760911"
"2024-12-15","12","50","53","381760911"
"2024-12-15","12","50","279","381760911"
"2024-12-15","12","50","465","381760911"
"2024-12-15","12","50","85","381760911"
"2024-12-15","12","50","4","381760911"
"2024-12-15","12","50","50","381760911"
"2024-12-15","12","50","1","381760911"
"2024-12-15","12","50","71","381760911"
"2024-12-15","12","50","57","381760911"
"2024-12-15","12","50","15","381760911"
"2024-12-15","12","50","38","381760911"
"2024-12-15","12","50","77","381760911"
"2024-12-15","12","50","108","381760911"
"2024-12-15","12","50","34","381760911"
"2024-12-15","12","50","25","381760911"
"2024-12-15","12","50","26","381760911"
"2024-12-15","12","50","33","381760911"
"2024-12-15","12","50","196","381760911"
"2024-12-15","12","50","91","381760911"
"2024-12-15","12","50","62","381760911"
"2024-12-15","12","50","119","381760911"
"2024-12-15","12","50","148","381760911"
"2024-12-15","12","50","43","381760911"
"2024-12-15","12","50","37","381760911"
"2024-12-15","12","50","20","381760911"
"2024-12-15","12","50","56","381760911"
"2024-12-15","12","50","54","381760911"
"2024-12-15","12","50","303","381760911"
"2024-12-15","12","50","7","381760911"
"2024-12-15","12","50","36","381760911"
"2024-12-15","12","50","139","381760911"
"2024-12-15","12","50","45","381760911"
"2024-12-15","12","50","32","381760911"
"2024-12-15","12","50","28","381760911"
"2024-12-15","12","50","408","381760911"
"2024-12-15","12","50","8","381760911"
"2024-12-15","12","50","24","381760911"
"2024-12-15","12","50","23","381760911"
"2024-12-15","12","50","137","381760911"
"2024-12-15","12","50","114","381760911"
"2024-12-15","12","50","58","381760911"
"2024-12-15","12","50","60","381760911"
"2024-12-15","12","50","64","381760911"
"2024-12-15","12","50","9","381760911"
"2024-12-15","12","50","41","381760911"
"2024-12-15","12","50","89","381760911"
"2024-12-15","12","50","16","381760911"
"2024-12-15","12","50","68","381760911"
"2024-12-15","12","50","80","381760911"
"2024-12-15","12","50","146","381760911"
"2024-12-15","12","50","39","381760911"
"2024-12-15","12","50","66","381760911"
"2024-12-15","12","50","40","381760911"
"2024-12-15","12","50","17","381760911"
"2024-12-15","12","50","29","381760911"
"2024-12-15","12","50","42","381760911"
"2024-12-15","12","50","2","381760911"
"2024-12-15","12","50","3","381760911"
"2024-12-15","12","50","18","381760911"
"2024-12-15","12","50","5","381760911"
"2024-12-15","12","50","14","381760911"
"2024-12-15","12","50","52","381760911"
"2024-12-15","12","50","10","381760911"
"2024-12-15","12","50","84","381760911"
"2024-12-15","12","50","118","381760911"
"2024-12-15","12","50","96","381760911"
"2024-12-15","12","50","59","381760911"
"2024-12-15","12","50","31","381760911"
"2024-12-15","12","50","22","381760911"
"2024-12-15","12","50","63","381760911"
"2024-12-15","12","50","21","381760911"
"2024-12-15","12","50","132","381760911"
"2024-12-14","12","50","133","381760911"
"2024-12-14","12","50","19","381760911"
"2024-12-14","12","50","43","381760911"
"2024-12-14","12","50","385","381760911"
"2024-12-14","12","50","29","381760911"
"2024-12-14","12","50","53","381760911"
"2024-12-14","12","50","107","381760911"
"2024-12-14","12","50","93","381760911"
"2024-12-14","12","50","51","381760911"
"2024-12-14","12","50","18","381760911"
"2024-12-14","12","50","37","381760911"
"2024-12-14","12","50","189","381760911"
"2024-12-14","12","50","437","381760911"
"2024-12-14","12","50","110","381760911"
"2024-12-14","12","50","64","381760911"
"2024-12-14","12","50","32","381760911"
"2024-12-14","12","50","1","381760911"
"2024-12-14","12","50","58","381760911"
"2024-12-14","12","50","86","381760911"
"2024-12-14","12","50","63","381760911"
"2024-12-14","12","50","54","381760911"
"2024-12-14","12","50","26","381760911"
"2024-12-14","12","50","213","381760911"
"2024-12-14","12","50","146","381760911"
"2024-12-14","12","50","31","381760911"
"2024-12-14","12","50","279","381760911"
"2024-12-14","12","50","12","381760911"
"2024-12-14","12","50","300","381760911"
"2024-12-14","12","50","334","381760911"
"2024-12-14","12","50","10","381760911"
"2024-12-14","12","50","109","381760911"
"2024-12-14","12","50","34","381760911"
"2024-12-14","12","50","27","381760911"
"2024-12-14","12","50","50","381760911"
"2024-12-14","12","50","25","381760911"
"2024-12-14","12","50","378","381760911"
"2024-12-14","12","50","6","381760911"
"2024-12-14","12","50","92","381760911"
"2024-12-14","12","50","36","381760911"
"2024-12-14","12","50","104","381760911"
"2024-12-14","12","50","38","381760911"
"2024-12-14","12","50","137","381760911"
"2024-12-14","12","50","192","381760911"
"2024-12-14","12","50","14","381760911"
"2024-12-14","12","50","57","381760911"
"2024-12-14","12","50","11","381760911"
"2024-12-14","12","50","35","381760911"
"2024-12-14","12","50","130","381760911"
"2024-12-14","12","50","23","381760911"
"2024-12-14","12","50","159","381760911"
"2024-12-14","12","50","59","381760911"
"2024-12-14","12","50","45","381760911"
"2024-12-14","12","50","4","381760911"
"2024-12-14","12","50","21","381760911"
"2024-12-14","12","50","30","381760911"
"2024-12-14","12","50","16","381760911"
"2024-12-14","12","50","3","381760911"
"2024-12-14","12","50","75","381760911"
"2024-12-14","12","50","28","381760911"
"2024-12-14","12","50","8","381760911"
"2024-12-14","12","50","102","381760911"
"2024-12-14","12","50","136","381760911"
"2024-12-14","12","50","42","381760911"
"2024-12-14","12","50","85","381760911"
"2024-12-14","12","50","80","381760911"
"2024-12-14","12","50","40","381760911"
"2024-12-14","12","50","61","381760911"
"2024-12-14","12","50","258","381760911"
"2024-12-14","12","50","20","381760911"
"2024-12-14","12","50","170","381760911"
"2024-12-14","12","50","90","381760911"
"2024-12-14","12","50","73","381760911"
"2024-12-14","12","50","74","381760911"
"2024-12-14","12","50","44","381760911"
"2024-12-14","12","50","49","381760911"
"2024-12-14","12","50","13","381760911"
"2024-12-14","12","50","48","381760911"
"2024-12-14","12","50","24","381760911"
"2024-12-14","12","50","33","381760911"
"2024-12-14","12","50","545","381760911"
"2024-12-14","12","50","62","381760911"
"2024-12-14","12","50","7","381760911"
"2024-12-14","12","50","47","381760911"
"2024-12-14","12","50","46","381760911"
"2024-12-14","12","50","108","381760911"
"2024-12-14","12","50","39","381760911"
"2024-12-14","12","50","9","381760911"
"2024-12-14","12","50","76","381760911"
"2024-12-14","12","50","65","381760911"
"2024-12-14","12","50","41","381760911"
"2024-12-14","12","50","56","381760911"
"2024-12-14","12","50","498","381760911"
"2024-12-14","12","50","15","381760911"
"2024-12-14","12","50","115","381760911"
"2024-12-14","12","50","71","381760911"
"2024-12-14","12","50","5","381760911"
"2024-12-14","12","50","2","381760911"
"2024-12-14","12","50","145","381760911"
"2024-12-14","12","50","55","381760911"
"2024-12-14","12","50","180","381760911"
"2024-12-14","12","50","17","381760911"
"2024-12-14","12","50","22","381760911"
"2024-12-13","12","50","219","381760911"
"2024-12-13","12","50","211","381760911"
"2024-12-13","12","50","80","381760911"
"2024-12-13","12","50","63","381760911"
"2024-12-13","12","50","693","381760911"
"2024-12-13","12","50","138","381760911"
"2024-12-13","12","50","14","381760911"
"2024-12-13","12","50","281","381760911"
"2024-12-13","12","50","27","381760911"
"2024-12-13","12","50","102","381760911"
"2024-12-13","12","50","26","381760911"
"2024-12-13","12","50","298","381760911"
"2024-12-13","12","50","4","381760911"
"2024-12-13","12","50","19","381760911"
"2024-12-13","12","50","57","381760911"
"2024-12-13","12","50","7","381760911"
"2024-12-13","12","50","17","381760911"
"2024-12-13","12","50","38","381760911"
"2024-12-13","12","50","130","381760911"
"2024-12-13","12","50","52","381760911"
"2024-12-13","12","50","18","381760911"
"2024-12-13","12","50","53","381760911"
"2024-12-13","12","50","33","381760911"
"2024-12-13","12","50","62","381760911"
"2024-12-13","12","50","61","381760911"
"2024-12-13","12","50","20","381760911"
"2024-12-13","12","50","173","381760911"
"2024-12-13","12","50","86","381760911"
"2024-12-13","12","50","126","381760911"
"2024-12-13","12","50","68","381760911"
"2024-12-13","12","50","49","381760911"
"2024-12-13","12","50","146","381760911"
"2024-12-13","12","50","113","381760911"
"2024-12-13","12","50","163","381760911"
"2024-12-13","12","50","81","381760911"
"2024-12-13","12","50","74","381760911"
"2024-12-13","12","50","67","381760911"
"2024-12-13","12","50","15","381760911"
"2024-12-13","12","50","51","381760911"
"2024-12-13","12","50","6","381760911"
"2024-12-13","12","50","93","381760911"
"2024-12-13","12","50","12","381760911"
"2024-12-13","12","50","22","381760911"
"2024-12-13","12","50","123","381760911"
"2024-12-13","12","50","65","381760911"
"2024-12-13","12","50","37","381760911"
"2024-12-13","12","50","35","381760911"
"2024-12-13","12","50","325","381760911"
"2024-12-13","12","50","10","381760911"
"2024-12-13","12","50","43","381760911"
"2024-12-13","12","50","114","381760911"
"2024-12-13","12","50","2","381760911"
"2024-12-13","12","50","98","381760911"
"2024-12-13","12","50","50","381760911"
"2024-12-13","12","50","171","381760911"
"2024-12-13","12","50","58","381760911"
"2024-12-13","12","50","47","381760911"
"2024-12-13","12","50","147","381760911"
"2024-12-13","12","50","55","381760911"
"2024-12-13","12","50","30","381760911"
"2024-12-13","12","50","73","381760911"
"2024-12-13","12","50","107","381760911"
"2024-12-13","12","50","607","381760911"
"2024-12-13","12","50","41","381760911"
"2024-12-13","12","50","56","381760911"
"2024-12-13","12","50","9","381760911"
"2024-12-13","12","50","76","381760911"
"2024-12-13","12","50","39","381760911"
"2024-12-13","12","50","106","381760911"
"2024-12-13","12","50","112","381760911"
"2024-12-13","12","50","388","381760911"
"2024-12-13","12","50","1","381760911"
"2024-12-13","12","50","77","381760911"
"2024-12-13","12","50","31","381760911"
"2024-12-13","12","50","66","381760911"
"2024-12-13","12","50","28","381760911"
"2024-12-13","12","50","197","381760911"
"2024-12-13","12","50","36","381760911"
"2024-12-13","12","50","59","381760911"
"2024-12-13","12","50","231","381760911"
"2024-12-13","12","50","34","381760911"
"2024-12-13","12","50","11","381760911"
"2024-12-13","12","50","69","381760911"
"2024-12-13","12","50","3","381760911"
"2024-12-13","12","50","42","381760911"
"2024-12-13","12","50","264","381760911"
"2024-12-13","12","50","54","381760911"
"2024-12-13","12","50","5","381760911"
"2024-12-13","12","50","151","381760911"
"2024-12-13","12","50","32","381760911"
"2024-12-13","12","50","13","381760911"
"2024-12-13","12","50","60","381760911"
"2024-12-13","12","50","121","381760911"
"2024-12-13","12","50","478","381760911"
"2024-12-13","12","50","364","381760911"
"2024-12-13","12","50","95","381760911"
"2024-12-13","12","50","71","381760911"
"2024-12-13","12","50","48","381760911"
"2024-12-13","12","50","83","381760911"
"2024-12-13","12","50","222","381760911"
"2024-12-13","12","50","105","381760911"
"2024-12-13","12","50","25","381760911"
"2024-12-13","12","50","46","381760911"
"2024-12-13","12","50","45","381760911"
"2024-12-13","12","50","290","381760911"
"2024-12-13","12","50","144","381760911"
"2024-12-13","12","50","29","381760911"
"2024-12-13","12","50","190","381760911"
"2024-12-13","12","50","72","381760911"
